,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,14324.515625
,,,,,,,,,,,,,14324.515625
tokenizer,0.8567380905151367,512815.2200000001,95006.98,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
model load,11.839040994644165,143301637.16,438741.06,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
pipeline load,0.0009632110595703125,122936.88,0.0,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
tokenizer,0.0003319990634918213,0.30783836,0.05731257,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
model load,0.012186288356781006,147.74490035000005,0.44562072999999996,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
pipeline load,6.361007690429688e-07,0.60701652,0.01708288,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
inference-A-0,0.256,198.88491764999998,300.5297254300001,256,8,0,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-1,0.256,138.91881180999997,309.65268110000005,256,8,1,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
tokenizer,0.2340390682220459,0.7960708599999999,0.0845926,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
model load,11.283432960510254,151.45290328000004,1.28722424,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
pipeline load,0.0015637874603271484,0.09399352,0.0,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
inference-A-0,256,199.64150996999993,302.5066626699999,256,8,0,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-1,256,109.63050543,305.1393779199999,256,8,1,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-2,256,115.74026113000002,219.12976188999994,256,8,2,Mistral-7B-v0.1,1,What is the capital of France?,199,32,M1-Pro,14324.515625
tokenizer,0.25821900367736816,0.55713252,0.05999142000000001,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
model load,10.909652948379517,136.23078411000003,0.5242317,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
pipeline load,0.0019452571868896484,0.08978322,0.0,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro
tokenizer,0.20220685005187988,0.23114500999999998,0.06340807,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro,0.0
model load,11.210783958435059,139.85261507,0.60740862,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro,14324.515625
pipeline load,0.002955913543701172,0.06900392,0.0,256,0,0,Mistral-7B-v0.1,1,startup,0,32,M1-Pro,14324.515625
inference-A-0,54.926995038986206,209.29598907999997,301.8671303600001,256,8,0,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-1,33.20093488693237,116.80286976999997,306.7000940900001,256,8,1,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-2,32.92324209213257,117.21807442,305.05508033999985,256,8,2,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-3,33.144850969314575,121.15632661,308.5387664800002,256,8,3,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-A-4,33.23895788192749,120.44417642999994,308.67170824,256,8,4,Mistral-7B-v0.1,1,What is the capital of France?,264,32,M1-Pro,14324.515625
inference-B-0,35.55511927604675,119.03727668,314.78543518999993,256,22,0,Mistral-7B-v0.1,1,Can you explain the difference between a simile and a metaphor? Provide an example of each.,278,32,M1-Pro,14324.515625
